symbol,timestamp,open,high,low,close,volume
NIFTY,2026-02-17 05:43:00+00:00,25671.5,25673.150390625,25667.94921875,25670.900390625,0
NIFTY,2026-02-17 05:44:00+00:00,25670.80078125,25673.099609375,25668.69921875,25673.099609375,0
NIFTY,2026-02-17 05:45:00+00:00,25673.94921875,25675.19921875,25669.5,25675.19921875,0
NIFTY,2026-02-17 05:46:00+00:00,25675.400390625,25680.400390625,25674.30078125,25676.849609375,0
NIFTY,2026-02-17 05:47:00+00:00,25676.94921875,25685.80078125,25675.69921875,25685.349609375,0
NIFTY,2026-02-17 05:48:00+00:00,25686.30078125,25690.25,25684.150390625,25686.900390625,0
NIFTY,2026-02-17 05:49:00+00:00,25686.25,25686.599609375,25680.55078125,25685.80078125,0
NIFTY,2026-02-17 05:50:00+00:00,25685.599609375,25689.849609375,25681.94921875,25689.849609375,0
NIFTY,2026-02-17 05:51:00+00:00,25689.94921875,25689.94921875,25679.69921875,25680.44921875,0
NIFTY,2026-02-17 05:52:00+00:00,25680.400390625,25689.55078125,25679.05078125,25686.30078125,0
NIFTY,2026-02-17 05:53:00+00:00,25687.099609375,25690.150390625,25686.349609375,25687.349609375,0
NIFTY,2026-02-17 05:54:00+00:00,25687.25,25690.900390625,25686.099609375,25688.0,0
NIFTY,2026-02-17 05:55:00+00:00,25689.0,25689.0,25685.400390625,25687.25,0
NIFTY,2026-02-17 05:56:00+00:00,25687.099609375,25690.05078125,25685.55078125,25690.05078125,0
NIFTY,2026-02-17 05:57:00+00:00,25690.400390625,25692.849609375,25687.30078125,25690.30078125,0
NIFTY,2026-02-17 05:58:00+00:00,25690.150390625,25695.55078125,25688.75,25693.849609375,0
NIFTY,2026-02-17 05:59:00+00:00,25694.0,25694.900390625,25689.44921875,25693.599609375,0
NIFTY,2026-02-17 06:00:00+00:00,25693.94921875,25694.5,25687.55078125,25691.30078125,0
